"stationID";"security";"dockingCostPerVolume";"maxShipVolumeDockable";"officeRentalCost";"operationID";"stationTypeID";"corporationID";"solarSystemID";"constellationID";"regionID";"stationName";"x";"y";"z";"reprocessingEfficiency";"reprocessingStationsTake";"reprocessingHangarFlag"
"60000325";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30002746";"20000402";"10000033";"Oijamon III - Moon 12 - Ytiri Storage";"-33.992.171.520,00";"-4.781.629.440,00";"317.873.725.440,00";"0,50";"0,05";"4"
"60000328";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30002748";"20000402";"10000033";"Jeras VII - Moon 15 - Ytiri Storage";"463.732.531.200,00";"18.269.921.280,00";"2.061.786.931.200,00";"0,50";"0,05";"4"
"60000331";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30002748";"20000402";"10000033";"Jeras VII - Moon 1 - Ytiri Storage";"468.034.805.760,00";"18.439.987.200,00";"2.060.124.364.800,00";"0,50";"0,05";"4"
"60000334";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30001386";"20000203";"10000016";"Saatuban IX - Moon 1 - Ytiri Storage";"-2.252.240.117.760,00";"-402.493.808.640,00";"929.487.298.560,00";"0,50";"0,05";"4"
"60000337";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30001387";"20000203";"10000016";"Isikano VIII - Moon 7 - Ytiri Storage";"-935.873.126.400,00";"-184.380.088.320,00";"723.415.080.960,00";"0,50";"0,05";"4"
"60000340";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30001391";"20000203";"10000016";"Piekura VII - Moon 1 - Ytiri Storage";"-589.528.965.120,00";"-49.064.878.080,00";"-92.128.419.840,00";"0,50";"0,05";"4"
"60000343";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30001387";"20000203";"10000016";"Isikano VII - Moon 5 - Ytiri Storage";"-557.640.376.320,00";"-109.862.952.960,00";"-483.256.688.640,00";"0,50";"0,05";"4"
"60000346";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30001370";"20000200";"10000016";"Ouranienen IV - Ytiri Storage";"464.492.175.360,00";"-86.334.382.080,00";"123.178.721.280,00";"0,50";"0,05";"4"
"60000349";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30001373";"20000200";"10000016";"Raussinen X - Moon 3 - Ytiri Storage";"-1.408.683.417.600,00";"279.308.328.960,00";"1.113.237.872.640,00";"0,50";"0,05";"4"
"60000352";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30001368";"20000200";"10000016";"Uemisaisen VIII - Moon 10 - Ytiri Storage";"-1.619.350.364.160,00";"205.073.080.320,00";"-2.712.686.960.640,00";"0,50";"0,05";"4"
"60000355";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30001372";"20000200";"10000016";"Kino VII - Moon 13 - Ytiri Storage";"632.787.148.800,00";"13.068.410.880,00";"-1.517.070.458.880,00";"0,50";"0,05";"4"
"60000358";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30000144";"20000020";"10000002";"Perimeter VI - Ytiri Storage";"-501.695.569.920,00";"-33.948.426.240,00";"-96.983.900.160,00";"0,50";"0,05";"4"
"60000361";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30000142";"20000020";"10000002";"Jita IV - Moon 6 - Ytiri Storage";"-107.072.593.920,00";"-18.704.916.480,00";"-436.343.562.240,00";"0,50";"0,05";"4"
"60000364";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30000142";"20000020";"10000002";"Jita V - Moon 14 - Ytiri Storage";"-646.276.177.920,00";"-112.899.563.520,00";"1.120.272.752.640,00";"0,50";"0,05";"4"
"60000367";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30000139";"20000020";"10000002";"Urlen VII - Moon 8 - Ytiri Storage";"-41.902.448.640,00";"-5.467.791.360,00";"886.119.260.160,00";"0,50";"0,05";"4"
"60000370";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30001379";"20000201";"10000016";"Tunttaras IX - Moon 11 - Ytiri Storage";"938.824.704.000,00";"21.588.664.320,00";"968.521.113.600,00";"0,50";"0,05";"4"
"60000373";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30001374";"20000201";"10000016";"Iidoken VI - Moon 8 - Ytiri Storage";"327.832.903.680,00";"-13.150.986.240,00";"-456.681.431.040,00";"0,50";"0,05";"4"
"60000376";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30001376";"20000201";"10000016";"Nourvukaiken VII - Moon 18 - Ytiri Storage";"1.496.727.183.360,00";"-122.642.964.480,00";"756.384.522.240,00";"0,50";"0,05";"4"
"60000379";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30001375";"20000201";"10000016";"Tsuguwa IV - Moon 15 - Ytiri Storage";"1.406.767.964.160,00";"165.226.045.440,00";"987.173.560.320,00";"0,50";"0,05";"4"
"60000382";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30000192";"20000027";"10000002";"Otanuomi IV - Moon 5 - Ytiri Storage";"333.710.008.320,00";"-19.070.361.600,00";"-403.623.321.600,00";"0,50";"0,05";"4"
"60000385";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30000193";"20000027";"10000002";"Vouskiaho IV - Moon 1 - Ytiri Storage";"-144.515.604.480,00";"-12.105.768.960,00";"511.341.895.680,00";"0,50";"0,05";"4"
"60000388";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30000193";"20000027";"10000002";"Vouskiaho VI - Moon 14 - Ytiri Storage";"1.555.675.668.480,00";"130.312.396.800,00";"888.002.764.800,00";"0,50";"0,05";"4"
"60000391";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30000192";"20000027";"10000002";"Otanuomi VI - Moon 9 - Ytiri Storage";"-2.314.164.510.720,00";"132.243.578.880,00";"-1.967.015.485.440,00";"0,50";"0,05";"4"
"60000394";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30000138";"20000019";"10000002";"Ikuchi VI - Moon 15 - Ytiri Storage";"155.218.206.720,00";"10.764.410.880,00";"-2.114.731.499.520,00";"0,50";"0,05";"4"
"60000397";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30000136";"20000019";"10000002";"Ohmahailen IV - Moon 2 - Ytiri Storage";"-321.772.462.080,00";"10.344.652.800,00";"128.695.787.520,00";"0,50";"0,05";"4"
"60000400";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30000133";"20000019";"10000002";"Hirtamon VI - Moon 6 - Ytiri Storage";"-178.177.105.920,00";"-5.192.785.920,00";"732.150.128.640,00";"0,50";"0,05";"4"
"60000403";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30000138";"20000019";"10000002";"Ikuchi VI - Moon 6 - Ytiri Storage";"144.738.263.040,00";"10.037.944.320,00";"-2.122.403.880.960,00";"0,50";"0,05";"4"
"60000406";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30002766";"20000405";"10000033";"Iivinen X - Moon 2 - Ytiri Storage";"1.707.918.090.240,00";"-286.853.160.960,00";"-3.549.498.531.840,00";"0,50";"0,05";"4"
"60000409";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30002764";"20000405";"10000033";"Hatakani VIII - Moon 17 - Ytiri Storage";"-4.668.947.619.840,00";"319.051.161.600,00";"566.826.147.840,00";"0,50";"0,05";"4"
"60000412";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30002764";"20000405";"10000033";"Hatakani VIII - Moon 11 - Ytiri Storage";"-4.636.084.101.120,00";"316.805.652.480,00";"516.365.475.840,00";"0,50";"0,05";"4"
"60000415";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30002766";"20000405";"10000033";"Iivinen VIII - Moon 8 - Ytiri Storage";"1.035.607.203.840,00";"-173.935.288.320,00";"-311.531.397.120,00";"0,50";"0,05";"4"
"60000418";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30002818";"20000413";"10000033";"Oichiya VII - Moon 6 - Ytiri Storage";"-3.355.132.846.080,00";"634.447.994.880,00";"-195.194.757.120,00";"0,50";"0,05";"4"
"60000421";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30002816";"20000413";"10000033";"Saila VII - Moon 15 - Ytiri Storage";"-863.157.411.840,00";"165.507.932.160,00";"-858.611.343.360,00";"0,50";"0,05";"4"
"60000424";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30002817";"20000413";"10000033";"Aramachi II - Moon 2 - Ytiri Storage";"-77.715.824.640,00";"-5.768.847.360,00";"-178.870.886.400,00";"0,50";"0,05";"4"
"60000427";"500";"0,00";"50.000.000,00";"10000";"26";"1531";"1000004";"30002815";"20000413";"10000033";"Isenairos VII - Moon 4 - Ytiri Storage";"610.005.934.080,00";"-2.671.779.840,00";"-2.113.576.427.520,00";"0,50";"0,05";"4"
"60000430";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30002801";"20000411";"10000033";"Suroken VII - Moon 2 - Hyasyoda Corporation Mineral Reserve";"76.474.982.400,00";"11.697.561.600,00";"233.174.753.280,00";"0,50";"0,05";"4"
"60000433";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30002802";"20000411";"10000033";"Kusomonmon VI - Moon 4 - Hyasyoda Corporation Mining Outpost";"-1.112.527.134.720,00";"-64.622.223.360,00";"4.049.027.850.240,00";"0,32";"0,05";"4"
"60000436";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30002802";"20000411";"10000033";"Kusomonmon IV - Moon 4 - Hyasyoda Corporation Mining Outpost";"581.513.748.480,00";"33.778.114.560,00";"-32.447.569.920,00";"0,32";"0,05";"4"
"60000439";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30002804";"20000411";"10000033";"Isikesu IV - Moon 14 - Hyasyoda Corporation Mining Outpost";"879.789.957.120,00";"-178.251.571.200,00";"-37.569.699.840,00";"0,32";"0,05";"4"
"60000442";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30002804";"20000411";"10000033";"Isikesu IV - Moon 7 - Hyasyoda Corporation Mineral Reserve";"876.911.370.240,00";"-177.667.891.200,00";"-18.968.371.200,00";"0,50";"0,05";"4"
"60000445";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30002802";"20000411";"10000033";"Kusomonmon VI - Moon 24 - Hyasyoda Corporation Mining Outpost";"-1.116.165.857.280,00";"-64.833.576.960,00";"4.042.951.434.240,00";"0,32";"0,05";"4"
"60000448";"500";"0,00";"50.000.000,00";"10000";"8";"4024";"1000005";"30000139";"20000020";"10000002";"Urlen VII - Moon 6 - Hyasyoda Corporation Refinery";"-39.639.244.800,00";"-5.172.142.080,00";"887.354.941.440,00";"0,50";"0,05";"4"
"60000451";"500";"0,00";"50.000.000,00";"10000";"8";"4024";"1000005";"30000142";"20000020";"10000002";"Jita IV - Moon 6 - Hyasyoda Corporation Refinery";"-107.072.348.160,00";"-18.704.179.200,00";"-436.343.562.240,00";"0,50";"0,05";"4"
"60000454";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30000143";"20000020";"10000002";"Niyabainen VIII - Moon 16 - Hyasyoda Corporation Mineral Reserve";"1.261.780.377.600,00";"-42.279.198.720,00";"-1.501.527.121.920,00";"0,50";"0,05";"4"
"60000457";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30000143";"20000020";"10000002";"Niyabainen IX - Moon 21 - Hyasyoda Corporation Mining Outpost";"3.136.580.689.920,00";"-105.091.276.800,00";"1.731.063.029.760,00";"0,32";"0,05";"4"
"60000460";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30000143";"20000020";"10000002";"Niyabainen IX - Moon 8 - Hyasyoda Corporation Mineral Reserve";"3.116.691.333.120,00";"-104.424.775.680,00";"1.753.522.544.640,00";"0,50";"0,05";"4"
"60000463";"500";"0,00";"50.000.000,00";"10000";"8";"4024";"1000005";"30000142";"20000020";"10000002";"Jita VI - Hyasyoda Corporation Refinery";"2.907.929.026.560,00";"507.986.288.640,00";"950.941.409.280,00";"0,50";"0,05";"4"
"60000466";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30001409";"20000206";"10000016";"Umokka X - Moon 21 - Hyasyoda Corporation Mining Outpost";"-134.319.759.360,00";"-23.355.187.200,00";"-1.756.785.008.640,00";"0,32";"0,05";"4"
"60000469";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30001409";"20000206";"10000016";"Umokka VI - Moon 2 - Hyasyoda Corporation Mining Outpost";"-81.213.726.720,00";"-14.120.509.440,00";"-345.016.197.120,00";"0,32";"0,05";"4"
"60000472";"500";"0,00";"50.000.000,00";"10000";"8";"4024";"1000005";"30001408";"20000206";"10000016";"Ruvas VI - Moon 10 - Hyasyoda Corporation Refinery";"595.272.376.320,00";"115.355.443.200,00";"-1.136.568.360.960,00";"0,50";"0,05";"4"
"60000475";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30001404";"20000206";"10000016";"Airkio IX - Moon 14 - Hyasyoda Corporation Mineral Reserve";"-671.132.835.840,00";"44.086.763.520,00";"1.455.295.979.520,00";"0,50";"0,05";"4"
"60000478";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30001409";"20000206";"10000016";"Umokka VII - Moon 9 - Hyasyoda Corporation Mining Outpost";"399.611.289.600,00";"69.482.618.880,00";"-397.521.838.080,00";"0,32";"0,05";"4"
"60000481";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30001404";"20000206";"10000016";"Airkio IX - Moon 1 - Hyasyoda Corporation Mineral Reserve";"-667.346.657.280,00";"43.838.545.920,00";"1.454.249.533.440,00";"0,50";"0,05";"4"
"60000484";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30000204";"20000029";"10000002";"Ohkunen V - Moon 19 - Hyasyoda Corporation Mining Outpost";"1.605.678.735.360,00";"-312.925.102.080,00";"-1.124.867.235.840,00";"0,32";"0,05";"4"
"60000487";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30000206";"20000029";"10000002";"Wirashoda VII - Moon 5 - Hyasyoda Corporation Mining Outpost";"-1.068.753.838.080,00";"-48.692.305.920,00";"249.647.063.040,00";"0,32";"0,05";"4"
"60000490";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30000206";"20000029";"10000002";"Wirashoda V - Hyasyoda Corporation Mining Outpost";"-147.563.765.760,00";"-6.727.557.120,00";"29.413.908.480,00";"0,32";"0,05";"4"
"60000493";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30000203";"20000029";"10000002";"Eruka V - Moon 5 - Hyasyoda Corporation Mining Outpost";"54.917.406.720,00";"7.220.551.680,00";"506.414.161.920,00";"0,32";"0,05";"4"
"60000496";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30000201";"20000029";"10000002";"Uchoshi XI - Moon 12 - Hyasyoda Corporation Mineral Reserve";"-2.515.113.123.840,00";"-509.115.064.320,00";"-1.004.579.266.560,00";"0,50";"0,05";"4"
"60000499";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30000203";"20000029";"10000002";"Eruka VIII - Moon 18 - Hyasyoda Corporation Mining Outpost";"586.650.132.480,00";"77.128.949.760,00";"1.465.714.974.720,00";"0,32";"0,05";"4"
"60000502";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30000147";"20000021";"10000002";"Abagawa IV - Moon 2 - Hyasyoda Corporation Mineral Reserve";"-271.826.165.760,00";"31.535.800.320,00";"168.962.088.960,00";"0,50";"0,05";"4"
"60000505";"500";"0,00";"50.000.000,00";"10000";"8";"4024";"1000005";"30000148";"20000021";"10000002";"Jakanerva IV - Moon 4 - Hyasyoda Corporation Refinery";"2.267.346.493.440,00";"37.925.560.320,00";"3.158.279.823.360,00";"0,50";"0,05";"4"
"60000508";"500";"0,00";"50.000.000,00";"10000";"8";"4024";"1000005";"30000149";"20000021";"10000002";"Gekutami III - Hyasyoda Corporation Refinery";"60.705.054.720,00";"-5.160.837.120,00";"206.032.773.120,00";"0,50";"0,05";"4"
"60000511";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30000149";"20000021";"10000002";"Gekutami V - Hyasyoda Corporation Mineral Reserve";"489.419.366.400,00";"-41.637.765.120,00";"197.679.390.720,00";"0,50";"0,05";"4"
"60000514";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30000152";"20000021";"10000002";"Hampinen V - Moon 1 - Hyasyoda Corporation Mineral Reserve";"450.547.998.720,00";"-8.094.720.000,00";"-41.218.498.560,00";"0,50";"0,05";"4"
"60000517";"500";"0,00";"50.000.000,00";"10000";"8";"4024";"1000005";"30000148";"20000021";"10000002";"Jakanerva II - Moon 13 - Hyasyoda Corporation Refinery";"-744.460.001.280,00";"-12.450.078.720,00";"397.647.421.440,00";"0,50";"0,05";"4"
"60000520";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30000184";"20000026";"10000002";"Uminas IV - Moon 1 - Hyasyoda Corporation Mining Outpost";"-202.133.053.440,00";"25.968.844.800,00";"-33.028.300.800,00";"0,32";"0,05";"4"
"60000523";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30000183";"20000026";"10000002";"Nuken VII - Moon 20 - Hyasyoda Corporation Mining Outpost";"-606.166.917.120,00";"-52.890.132.480,00";"-317.545.881.600,00";"0,32";"0,05";"4"
"60000526";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30000187";"20000026";"10000002";"Wuos V - Moon 1 - Hyasyoda Corporation Mining Outpost";"222.347.059.200,00";"25.779.855.360,00";"443.921.326.080,00";"0,32";"0,05";"4"
"60000529";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30000185";"20000026";"10000002";"Airaken VI - Moon 3 - Hyasyoda Corporation Mineral Reserve";"-18.298.429.440,00";"-2.109.972.480,00";"1.335.223.787.520,00";"0,50";"0,05";"4"
"60000532";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30000184";"20000026";"10000002";"Uminas VI - Moon 6 - Hyasyoda Corporation Mining Outpost";"-1.165.391.339.520,00";"149.723.013.120,00";"-485.147.811.840,00";"0,32";"0,05";"4"
"60000535";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30000180";"20000026";"10000002";"Osmon IV - Moon 4 - Hyasyoda Corporation Mineral Reserve";"-709.971.517.440,00";"140.504.801.280,00";"696.683.765.760,00";"0,50";"0,05";"4"
"60000538";"500";"0,00";"50.000.000,00";"10000";"8";"4024";"1000005";"30002764";"20000405";"10000033";"Hatakani VI - Moon 5 - Hyasyoda Corporation Refinery";"-509.805.895.680,00";"34.837.340.160,00";"31.544.647.680,00";"0,50";"0,05";"4"
"60000541";"500";"0,00";"50.000.000,00";"10000";"8";"4024";"1000005";"30002764";"20000405";"10000033";"Hatakani VI - Moon 4 - Hyasyoda Corporation Refinery";"-510.126.858.240,00";"34.859.212.800,00";"31.390.064.640,00";"0,50";"0,05";"4"
"60000544";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30002766";"20000405";"10000033";"Iivinen X - Moon 10 - Hyasyoda Corporation Mineral Reserve";"1.706.836.992.000,00";"-286.671.298.560,00";"-3.551.874.539.520,00";"0,50";"0,05";"4"
"60000547";"500";"0,00";"50.000.000,00";"10000";"8";"4024";"1000005";"30002763";"20000405";"10000033";"Tennen VIII - Moon 4 - Hyasyoda Corporation Refinery";"1.761.215.324.160,00";"223.045.017.600,00";"-2.462.931.886.080,00";"0,50";"0,05";"4"
"60000550";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30002763";"20000405";"10000033";"Tennen VIII - Moon 13 - Hyasyoda Corporation Mineral Reserve";"1.761.783.275.520,00";"223.118.499.840,00";"-2.470.940.712.960,00";"0,50";"0,05";"4"
"60000553";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30002766";"20000405";"10000033";"Iivinen X - Moon 5 - Hyasyoda Corporation Mining Outpost";"1.707.431.731.200,00";"-286.770.831.360,00";"-3.549.984.153.600,00";"0,32";"0,05";"4"
"60000556";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30002797";"20000410";"10000033";"Kaunokka IV - Hyasyoda Corporation Mining Outpost";"98.016.583.680,00";"512.286.720,00";"-341.574.819.840,00";"0,32";"0,05";"4"
"60000559";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30002797";"20000410";"10000033";"Kaunokka II - Moon 1 - Hyasyoda Corporation Mineral Reserve";"-165.127.987.200,00";"-868.638.720,00";"30.465.761.280,00";"0,50";"0,05";"4"
"60000562";"500";"0,00";"50.000.000,00";"10000";"8";"4024";"1000005";"30002799";"20000410";"10000033";"Oisio III - Moon 1 - Hyasyoda Corporation Refinery";"-73.594.429.440,00";"2.108.989.440,00";"-275.375.923.200,00";"0,50";"0,05";"4"
"60000565";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30002798";"20000410";"10000033";"Venilen VIII - Moon 3 - Hyasyoda Corporation Mining Outpost";"-472.747.499.520,00";"-68.912.209.920,00";"-288.683.335.680,00";"0,32";"0,05";"4"
"60000568";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30002798";"20000410";"10000033";"Venilen VIII - Moon 8 - Hyasyoda Corporation Mining Outpost";"-475.022.991.360,00";"-69.244.723.200,00";"-288.582.819.840,00";"0,32";"0,05";"4"
"60000571";"500";"0,00";"50.000.000,00";"10000";"7";"4023";"1000005";"30002798";"20000410";"10000033";"Venilen XI - Moon 14 - Hyasyoda Corporation Mining Outpost";"-1.837.695.836.160,00";"-267.878.768.640,00";"-1.580.941.271.040,00";"0,32";"0,05";"4"
"60000574";"500";"0,00";"50.000.000,00";"10000";"9";"4023";"1000005";"30000193";"20000027";"10000002";"Vouskiaho III - Hyasyoda Corporation Mineral Reserve";"276.651.909.120,00";"23.177.994.240,00";"-86.103.859.200,00";"0,50";"0,05";"4"
