"fromRegionID";"fromConstellationID";"fromSolarSystemID";"toSolarSystemID";"toConstellationID";"toRegionID"
"10.000.001";"20.000.016";"30.000.117";"30.000.118";"20.000.016";"10.000.001"
"10.000.001";"20.000.016";"30.000.117";"30.000.943";"20.000.138";"10.000.011"
"10.000.001";"20.000.016";"30.000.118";"30.000.065";"20.000.009";"10.000.001"
"10.000.001";"20.000.016";"30.000.118";"30.000.112";"20.000.016";"10.000.001"
"10.000.001";"20.000.016";"30.000.118";"30.000.117";"20.000.016";"10.000.001"
"10.000.002";"20.000.017";"30.000.119";"30.000.120";"20.000.017";"10.000.002"
"10.000.002";"20.000.017";"30.000.119";"30.000.121";"20.000.017";"10.000.002"
"10.000.002";"20.000.017";"30.000.119";"30.000.123";"20.000.017";"10.000.002"
"10.000.002";"20.000.017";"30.000.119";"30.000.124";"20.000.017";"10.000.002"
"10.000.002";"20.000.017";"30.000.119";"30.000.125";"20.000.017";"10.000.002"
"10.000.002";"20.000.017";"30.000.119";"30.000.140";"20.000.020";"10.000.002"
"10.000.002";"20.000.017";"30.000.120";"30.000.119";"20.000.017";"10.000.002"
"10.000.002";"20.000.017";"30.000.120";"30.000.122";"20.000.017";"10.000.002"
"10.000.002";"20.000.017";"30.000.121";"30.000.119";"20.000.017";"10.000.002"
"10.000.002";"20.000.017";"30.000.122";"30.000.120";"20.000.017";"10.000.002"
"10.000.002";"20.000.017";"30.000.123";"30.000.119";"20.000.017";"10.000.002"
"10.000.002";"20.000.017";"30.000.124";"30.000.119";"20.000.017";"10.000.002"
"10.000.002";"20.000.017";"30.000.125";"30.000.119";"20.000.017";"10.000.002"
"10.000.002";"20.000.018";"30.000.126";"30.000.128";"20.000.018";"10.000.002"
"10.000.002";"20.000.018";"30.000.126";"30.000.131";"20.000.018";"10.000.002"
"10.000.002";"20.000.018";"30.000.127";"30.000.128";"20.000.018";"10.000.002"
"10.000.002";"20.000.018";"30.000.127";"30.002.788";"20.000.409";"10.000.033"
"10.000.002";"20.000.018";"30.000.128";"30.000.126";"20.000.018";"10.000.002"
"10.000.002";"20.000.018";"30.000.128";"30.000.127";"20.000.018";"10.000.002"
"10.000.002";"20.000.018";"30.000.128";"30.000.130";"20.000.018";"10.000.002"
"10.000.002";"20.000.018";"30.000.129";"30.000.130";"20.000.018";"10.000.002"
"10.000.002";"20.000.018";"30.000.129";"30.000.139";"20.000.020";"10.000.002"
"10.000.002";"20.000.018";"30.000.130";"30.000.128";"20.000.018";"10.000.002"
"10.000.002";"20.000.018";"30.000.130";"30.000.129";"20.000.018";"10.000.002"
"10.000.002";"20.000.018";"30.000.131";"30.000.126";"20.000.018";"10.000.002"
"10.000.002";"20.000.018";"30.000.131";"30.000.146";"20.000.021";"10.000.002"
"10.000.002";"20.000.018";"30.000.131";"30.000.153";"20.000.022";"10.000.002"
"10.000.002";"20.000.019";"30.000.132";"30.000.133";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.132";"30.000.134";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.132";"30.000.138";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.133";"30.000.132";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.133";"30.000.138";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.133";"30.000.145";"20.000.020";"10.000.002"
"10.000.002";"20.000.019";"30.000.134";"30.000.132";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.134";"30.000.135";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.134";"30.000.136";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.135";"30.000.134";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.135";"30.000.136";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.135";"30.000.137";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.136";"30.000.134";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.136";"30.000.135";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.136";"30.000.137";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.137";"30.000.135";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.137";"30.000.136";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.138";"30.000.132";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.138";"30.000.133";"20.000.019";"10.000.002"
"10.000.002";"20.000.019";"30.000.138";"30.000.142";"20.000.020";"10.000.002"
"10.000.002";"20.000.019";"30.000.138";"30.001.379";"20.000.201";"10.000.016"
"10.000.002";"20.000.020";"30.000.139";"30.000.129";"20.000.018";"10.000.002"
"10.000.002";"20.000.020";"30.000.139";"30.000.141";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.139";"30.000.144";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.139";"30.002.791";"20.000.409";"10.000.033"
"10.000.002";"20.000.020";"30.000.139";"30.002.802";"20.000.411";"10.000.033"
"10.000.002";"20.000.020";"30.000.140";"30.000.119";"20.000.017";"10.000.002"
"10.000.002";"20.000.020";"30.000.140";"30.000.142";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.141";"30.000.139";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.141";"30.000.142";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.142";"30.000.138";"20.000.019";"10.000.002"
"10.000.002";"20.000.020";"30.000.142";"30.000.140";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.142";"30.000.141";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.142";"30.000.143";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.142";"30.000.144";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.142";"30.000.145";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.142";"30.001.363";"20.000.199";"10.000.016"
"10.000.002";"20.000.020";"30.000.142";"30.002.780";"20.000.407";"10.000.033"
"10.000.002";"20.000.020";"30.000.143";"30.000.142";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.143";"30.000.144";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.143";"30.000.145";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.143";"30.001.379";"20.000.201";"10.000.016"
"10.000.002";"20.000.020";"30.000.144";"30.000.139";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.144";"30.000.142";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.144";"30.000.143";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.144";"30.002.642";"20.000.387";"10.000.032"
"10.000.002";"20.000.020";"30.000.145";"30.000.133";"20.000.019";"10.000.002"
"10.000.002";"20.000.020";"30.000.145";"30.000.142";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.145";"30.000.143";"20.000.020";"10.000.002"
"10.000.002";"20.000.020";"30.000.145";"30.000.156";"20.000.022";"10.000.002"
"10.000.002";"20.000.020";"30.000.145";"30.001.393";"20.000.204";"10.000.016"
"10.000.002";"20.000.020";"30.000.145";"30.002.754";"20.000.403";"10.000.033"
"10.000.002";"20.000.021";"30.000.146";"30.000.131";"20.000.018";"10.000.002"
"10.000.002";"20.000.021";"30.000.146";"30.000.147";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.146";"30.000.148";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.147";"30.000.146";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.147";"30.000.150";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.148";"30.000.146";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.148";"30.000.149";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.148";"30.000.152";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.149";"30.000.148";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.149";"30.000.151";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.150";"30.000.147";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.150";"30.000.152";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.151";"30.000.149";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.151";"30.000.173";"20.000.025";"10.000.002"
"10.000.002";"20.000.021";"30.000.152";"30.000.148";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.152";"30.000.150";"20.000.021";"10.000.002"
"10.000.002";"20.000.021";"30.000.152";"30.000.159";"20.000.023";"10.000.002"
"10.000.002";"20.000.022";"30.000.153";"30.000.131";"20.000.018";"10.000.002"
"10.000.002";"20.000.022";"30.000.153";"30.000.154";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.153";"30.000.155";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.153";"30.000.156";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.153";"30.000.157";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.154";"30.000.153";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.154";"30.000.155";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.154";"30.000.156";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.155";"30.000.153";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.155";"30.000.154";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.155";"30.000.158";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.156";"30.000.145";"20.000.020";"10.000.002"
"10.000.002";"20.000.022";"30.000.156";"30.000.153";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.156";"30.000.154";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.156";"30.000.157";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.157";"30.000.153";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.157";"30.000.156";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.158";"30.000.155";"20.000.022";"10.000.002"
"10.000.002";"20.000.022";"30.000.158";"30.000.165";"20.000.024";"10.000.002"
"10.000.002";"20.000.022";"30.000.158";"30.000.180";"20.000.026";"10.000.002"
"10.000.002";"20.000.023";"30.000.159";"30.000.152";"20.000.021";"10.000.002"
"10.000.002";"20.000.023";"30.000.159";"30.000.160";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.159";"30.000.161";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.160";"30.000.159";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.160";"30.000.161";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.160";"30.000.163";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.161";"30.000.159";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.161";"30.000.160";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.161";"30.000.162";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.162";"30.000.161";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.162";"30.000.163";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.163";"30.000.160";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.163";"30.000.162";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.163";"30.000.164";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.163";"30.000.186";"20.000.026";"10.000.002"
"10.000.002";"20.000.023";"30.000.164";"30.000.163";"20.000.023";"10.000.002"
"10.000.002";"20.000.023";"30.000.164";"30.000.195";"20.000.028";"10.000.002"
"10.000.002";"20.000.024";"30.000.165";"30.000.158";"20.000.022";"10.000.002"
"10.000.002";"20.000.024";"30.000.165";"30.000.166";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.165";"30.000.167";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.166";"30.000.165";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.166";"30.000.167";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.166";"30.000.168";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.167";"30.000.165";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.167";"30.000.166";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.167";"30.000.168";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.167";"30.000.170";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.168";"30.000.166";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.168";"30.000.167";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.168";"30.000.169";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.168";"30.000.171";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.169";"30.000.168";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.169";"30.000.171";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.169";"30.000.172";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.169";"30.000.194";"20.000.027";"10.000.002"
"10.000.002";"20.000.024";"30.000.170";"30.000.167";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.171";"30.000.168";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.171";"30.000.169";"20.000.024";"10.000.002"
"10.000.002";"20.000.024";"30.000.172";"30.000.169";"20.000.024";"10.000.002"
"10.000.002";"20.000.025";"30.000.173";"30.000.151";"20.000.021";"10.000.002"
"10.000.002";"20.000.025";"30.000.173";"30.000.174";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.173";"30.000.175";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.173";"30.000.178";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.174";"30.000.173";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.174";"30.000.176";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.174";"30.000.178";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.175";"30.000.173";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.175";"30.000.178";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.175";"30.000.179";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.176";"30.000.174";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.176";"30.000.177";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.177";"30.000.176";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.178";"30.000.173";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.178";"30.000.174";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.178";"30.000.175";"20.000.025";"10.000.002"
"10.000.002";"20.000.025";"30.000.178";"30.000.188";"20.000.027";"10.000.002"
"10.000.002";"20.000.025";"30.000.179";"30.000.175";"20.000.025";"10.000.002"
"10.000.002";"20.000.026";"30.000.180";"30.000.158";"20.000.022";"10.000.002"
"10.000.002";"20.000.026";"30.000.180";"30.000.181";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.180";"30.000.182";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.181";"30.000.180";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.181";"30.000.183";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.181";"30.000.185";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.182";"30.000.180";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.182";"30.000.184";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.182";"30.000.187";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.183";"30.000.181";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.184";"30.000.182";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.185";"30.000.181";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.185";"30.000.186";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.186";"30.000.163";"20.000.023";"10.000.002"
"10.000.002";"20.000.026";"30.000.186";"30.000.185";"20.000.026";"10.000.002"
"10.000.002";"20.000.026";"30.000.186";"30.002.440";"20.000.358";"10.000.029"
"10.000.002";"20.000.026";"30.000.187";"30.000.182";"20.000.026";"10.000.002"
"10.000.002";"20.000.027";"30.000.188";"30.000.178";"20.000.025";"10.000.002"
"10.000.002";"20.000.027";"30.000.188";"30.000.189";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.188";"30.000.194";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.189";"30.000.188";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.189";"30.000.190";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.189";"30.000.191";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.189";"30.000.194";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.190";"30.000.189";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.190";"30.000.191";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.190";"30.000.192";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.190";"30.000.193";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.190";"30.000.194";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.191";"30.000.189";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.191";"30.000.190";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.191";"30.000.192";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.191";"30.000.194";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.192";"30.000.190";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.192";"30.000.191";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.192";"30.000.193";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.192";"30.000.194";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.192";"30.000.207";"20.000.029";"10.000.002"
"10.000.002";"20.000.027";"30.000.193";"30.000.190";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.193";"30.000.192";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.193";"30.000.201";"20.000.029";"10.000.002"
"10.000.002";"20.000.027";"30.000.194";"30.000.169";"20.000.024";"10.000.002"
"10.000.002";"20.000.027";"30.000.194";"30.000.188";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.194";"30.000.189";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.194";"30.000.190";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.194";"30.000.191";"20.000.027";"10.000.002"
"10.000.002";"20.000.027";"30.000.194";"30.000.192";"20.000.027";"10.000.002"
"10.000.002";"20.000.028";"30.000.195";"30.000.164";"20.000.023";"10.000.002"
"10.000.002";"20.000.028";"30.000.195";"30.000.196";"20.000.028";"10.000.002"
"10.000.002";"20.000.028";"30.000.196";"30.000.195";"20.000.028";"10.000.002"
"10.000.002";"20.000.028";"30.000.196";"30.000.197";"20.000.028";"10.000.002"
"10.000.002";"20.000.028";"30.000.196";"30.000.200";"20.000.028";"10.000.002"
"10.000.002";"20.000.028";"30.000.197";"30.000.196";"20.000.028";"10.000.002"
"10.000.002";"20.000.028";"30.000.197";"30.000.198";"20.000.028";"10.000.002"
"10.000.002";"20.000.028";"30.000.197";"30.000.199";"20.000.028";"10.000.002"
"10.000.002";"20.000.028";"30.000.198";"30.000.197";"20.000.028";"10.000.002"
"10.000.002";"20.000.028";"30.000.199";"30.000.197";"20.000.028";"10.000.002"
"10.000.002";"20.000.028";"30.000.199";"30.003.446";"20.000.502";"10.000.042"
"10.000.002";"20.000.028";"30.000.200";"30.000.196";"20.000.028";"10.000.002"
"10.000.002";"20.000.028";"30.000.200";"30.002.475";"20.000.363";"10.000.029"
"10.000.002";"20.000.029";"30.000.201";"30.000.193";"20.000.027";"10.000.002"
"10.000.002";"20.000.029";"30.000.201";"30.000.202";"20.000.029";"10.000.002"
"10.000.002";"20.000.029";"30.000.201";"30.000.206";"20.000.029";"10.000.002"
"10.000.002";"20.000.029";"30.000.202";"30.000.201";"20.000.029";"10.000.002"
"10.000.002";"20.000.029";"30.000.202";"30.000.203";"20.000.029";"10.000.002"
"10.000.002";"20.000.029";"30.000.202";"30.000.204";"20.000.029";"10.000.002"
"10.000.002";"20.000.029";"30.000.202";"30.000.207";"20.000.029";"10.000.002"
"10.000.002";"20.000.029";"30.000.203";"30.000.202";"20.000.029";"10.000.002"
